,wx,wy,wz,nx,ny,nz,tx,ty,tz
48,-1.105,-8.013,0.8690000000000001,1.403,-2.818,-1.194,0.26,9.625,0.24100000000000002
49,-0.737,-8.328,0.742,2.253,-3.8,-1.32,0.205,9.629,0.278
50,-0.605,-8.851,1.162,2.577,-2.707,-1.234,0.158,9.634,0.317
51,-0.266,-9.561,1.524,2.7960000000000003,-0.4370000000000001,-0.977,0.132,9.637,0.384
52,0.406,-10.086,1.7930000000000001,2.31,1.279,-0.595,0.12,9.652999999999999,0.455
53,0.584,-10.898,2.0140000000000002,1.2990000000000002,1.152,-0.17,0.11900000000000001,9.675,0.523
54,0.7759999999999999,-11.383,2.355,0.639,0.049,0.455,0.096,9.674,0.5710000000000001
55,1.176,-11.383,2.7110000000000003,0.424,-0.688,1.222,0.054000000000000006,9.65,0.5770000000000001
56,1.555,-11.321,3.0010000000000003,0.399,-0.601,1.686,0.01,9.606,0.53
57,1.696,-11.249,3.153,0.388,-0.174,1.669,0.01,9.67,0.43
58,1.395,-11.037,3.33,0.299,0.043,1.369,-2.0669999999999997,11.047,0.97
59,1.659,-10.579,3.4419999999999997,0.255,-0.084,0.977,-1.128,10.914000000000001,1.087
60,2.438,-10.354000000000001,3.5660000000000003,0.33,-0.433,0.633,0.261,9.17,0.825
61,3.286,-10.251,3.6719999999999997,0.4,-0.8809999999999999,0.4970000000000001,-4.912,12.802,0.171
62,3.7289999999999996,-10.097999999999999,3.977,0.261,-1.306,0.499,-1.56,8.894,-0.617
63,3.719,-9.965,4.191,-0.154,-1.59,0.578,2.084,6.5120000000000005,0.28300000000000003
64,3.815,-9.588,3.948,-0.713,-1.656,0.608,3.388,6.882999999999999,0.19
65,4.42,-9.396,3.475,-1.319,-1.506,0.563,3.259,8.273,0.20199999999999999
66,4.802,-8.888,3.3080000000000003,-1.699,-1.194,0.406,2.612,9.613999999999999,0.096
67,5.007,-8.216000000000001,3.23,-1.624,-0.821,0.07400000000000001,1.535,10.520999999999999,-0.011000000000000001
68,5.077,-8.1,3.217,-1.153,-0.53,-0.345,0.188,10.743,0.040999999999999995
69,4.918,-8.158,3.159,-0.57,-0.391,-0.7120000000000001,-1.483,10.435,-0.01
70,4.636,-8.308,3.14,-0.073,-0.402,-0.898,-1.9780000000000002,10.525,0.10300000000000001
71,4.051,-8.404,3.242,0.233,-0.496,-0.581,-1.607,10.206,0.135
72,4.16,-8.276,3.383,0.613,-0.617,0.35100000000000003,0.39899999999999997,9.606,-0.652
73,4.915,-8.205,3.612,0.51,-0.67,1.314,1.208,9.691,-0.193
74,5.484,-8.061,3.8560000000000003,0.439,-0.237,1.568,0.261,9.78,0.105
75,5.1560000000000015,-7.9620000000000015,3.84,0.15,1.602,1.6030000000000002,0.45799999999999996,9.728,-0.061
76,3.932,-8.346,3.8160000000000003,-0.2,6.053,2.051,0.809,9.704,-0.065
77,2.274,-9.131,4.192,-0.521,5.93,4.1110000000000015,0.5,9.141,0.24100000000000002
78,2.002,-9.583,4.447,-0.626,11.831,7.7879999999999985,-0.575,8.009,0.713
79,2.5980000000000003,-9.006,4.436,-0.767,18.038,11.495,-0.919,8.037,0.6579999999999999
80,3.0780000000000003,-9.412,4.329,-1.6780000000000002,22.436,13.91,-0.613,10.065,0.102
81,2.258,-9.152999999999999,4.2989999999999995,-2.8510000000000004,25.26,13.946,0.494,11.147,-0.442
82,0.54,-9.094,4.317,-4.0710000000000015,28.941,15.441,0.391,10.870999999999999,-0.359
83,-1.188,-9.468,3.989,-5.2010000000000005,33.147,16.07,1.178,10.395999999999999,-0.011000000000000001
84,-2.016,-10.087,4.033,-5.54,36.185,17.335,1.11,9.771,0.344
85,-2.7289999999999996,-10.453,4.4860000000000015,-5.063,37.29,18.489,0.897,9.464,0.409
86,-4.308,-9.999,4.032,-4.165,36.49,18.87,0.632,9.361,0.33299999999999996
87,-4.853,-9.841000000000001,3.673,-3.11,34.035,18.368,0.44299999999999995,9.232999999999999,0.263
88,-5.397,-9.747,3.197,-2.4730000000000003,30.349,16.605999999999998,0.262,9.347000000000001,0.263
89,-4.298,-9.105,3.159,-2.495,26.201,14.17,0.06,9.522,0.605
90,-2.326,-8.517000000000001,3.2510000000000003,-2.71,21.841,11.557,-0.127,9.623,0.371
91,-1.893,-8.049,3.484,-2.265,17.16,8.801,-0.265,9.64,0.475
92,-3.51,-7.9270000000000005,3.035,-0.956,12.142,5.813,-0.341,9.639,0.5770000000000001
93,-4.345,-6.9979999999999976,1.51,0.649,6.784,2.489,-0.366,9.658,0.6659999999999999
94,-1.976,-5.205,0.945,2.127,1.702,-0.526,-0.381,9.662,0.759
95,0.917,-3.693,1.723,2.638,-2.004,-2.23,-0.405,9.634,0.833
96,0.8690000000000001,-3.03,1.999,2.012,-3.267,-2.392,-0.45399999999999996,9.622,0.8390000000000001
97,-0.22699999999999998,-1.7069999999999999,0.9179999999999999,1.067,-2.16,-1.902,-0.48,9.601,0.8140000000000001
98,0.37,0.8640000000000001,-0.628,0.259,-0.389,-1.459,-0.445,9.533,0.747
99,2.0580000000000003,3.625,-1.131,-0.235,0.17800000000000002,-1.082,-0.285,9.464,0.551
100,3.012,4.585,-1.172,-0.244,-0.6659999999999999,-0.48,-0.285,9.464,0.551
101,3.6039999999999996,5.65,-1.996,-0.091,-1.656,0.306,-0.15,9.506,0.478
102,5.51,7.987,-1.296,-0.055,-1.516,1.032,-0.036000000000000004,9.59,0.456
103,8.693,7.501,0.209,-0.013,-0.239,1.432,0.075,9.667,0.46799999999999997
104,10.44,5.0760000000000005,0.28600000000000003,0.157,1.123,1.579,0.192,9.705,0.504
105,10.455,4.132,0.545,0.403,1.725,1.681,0.348,9.713,0.505
106,12.357999999999999,3.6189999999999998,0.5710000000000001,0.5720000000000001,1.4469999999999998,1.767,0.5489999999999999,9.676,0.45
107,14.523,2.905,-0.11699999999999999,0.475,0.6990000000000001,1.84,0.728,9.601,0.387
108,15.173,2.039,-0.57,0.01,-0.16399999999999998,1.808,0.861,9.548,0.298
109,15.435,0.852,-0.588,-0.542,-0.916,1.737,0.9009999999999999,9.529,0.226
110,15.622,0.049,-0.7190000000000001,-0.983,-1.523,1.69,0.867,9.562000000000001,0.188
111,14.538,0.613,-1.228,-1.192,-1.982,1.489,0.747,9.657,0.19
112,12.991,1.749,-1.913,-1.245,-2.155,1.173,0.605,9.77,0.217
113,11.847999999999999,2.292,-2.356,-1.346,-1.97,0.868,0.467,9.865,0.253
114,11.585999999999999,1.209,-2.608,-1.4509999999999998,-1.63,0.655,0.36200000000000004,9.905,0.324
115,11.796,0.389,-2.5869999999999997,-1.374,-1.341,0.509,0.34,9.839,0.431
116,10.890999999999998,0.759,-2.772,-1.037,-1.289,0.42,0.29,9.722000000000001,0.585
117,9.439,1.317,-3.1710000000000003,-0.4920000000000001,-1.431,0.328,0.24100000000000002,9.59,0.733
118,7.724,1.949,-3.5410000000000004,0.138,-1.584,0.305,0.212,9.498,0.79
119,6.151,2.696,-3.64,0.6729999999999999,-1.639,0.542,0.22,9.485,0.755
120,5.454,3.085,-3.6060000000000003,0.85,-1.477,0.918,0.259,9.538,0.745
121,5.4879999999999995,3.266,-3.111,0.632,-0.687,0.815,0.271,9.615,0.755
122,5.438,3.3710000000000004,-2.795,-0.016,1.854,0.916,0.20600000000000002,9.671,0.8320000000000001
123,5.2860000000000005,3.508,-3.177,-1.42,6.881,2.419,0.111,9.683,0.972
124,5.745,3.867,-4.0710000000000015,-3.591,13.635,5.431,-0.008,9.719,1.1540000000000001
125,6.919,4.001,-5.092,-5.865,19.606,9.317,-0.05,9.837,1.411
126,7.6389999999999985,4.3389999999999995,-4.997,-6.682,23.393,12.467,-0.087,10.026,1.909
127,9.164,4.178,-4.237,-5.268,26.759,14.478,-0.16399999999999998,10.24,2.57
128,9.068999999999999,3.6010000000000004,-3.928,-3.719,30.69,14.966,-0.21899999999999997,10.495999999999999,3.3989999999999996
129,7.8039999999999985,4.294,-4.5569999999999995,-3.839,34.899,15.099,-0.163,10.683,4.289
130,8.605,7.298999999999999,-7.797999999999999,-4.77,37.06,17.171,0.025,10.607999999999999,5.067
131,12.702,11.814,-10.755,-5.532,37.017,18.979,0.332,10.217,5.532
132,16.795,15.305,-11.825999999999999,-6.284,35.198,19.429,0.621,9.73,5.617000000000001
133,18.22,17.45,-13.065,-6.865,31.976,18.97,0.725,9.398,5.422999999999999
134,16.994,18.226,-15.037,-6.972,27.762,16.893,0.573,9.29,5.052
135,15.215,17.559,-14.374,-6.331,23.364,13.521,0.087,9.139,4.458
136,11.679,16.269000000000002,-12.097999999999999,-4.806,18.781,10.701,-0.575,8.633,3.613
137,8.855,13.943,-11.741,-2.667,13.949000000000002,8.186,-1.15,7.7010000000000005,2.705
138,5.756,8.185,-11.603,-0.5760000000000001,9.033,5.587999999999999,-1.499,6.597,1.882
139,2.011,-0.08,-7.797999999999999,0.94,4.13,2.77,-1.6440000000000001,5.546,1.161
140,-0.071,-5.952000000000001,-5.332000000000002,1.749,-0.202,0.271,-1.629,4.702,0.514
141,1.214,-4.023,-4.314,1.859,-2.786,-1.202,-1.454,4.298,-0.136
142,6.017,-2.6639999999999997,-5.267,1.374,-2.854,-1.338,-1.097,4.577,-1.034
143,4.852,-1.177,-6.037999999999999,0.7240000000000001,-1.185,-0.735,-0.415,4.587,-1.742
144,3.645,1.271,-7.044,0.383,0.154,-0.068,0.937,4.245,-2.622
145,0.879,2.095,-6.359,0.217,-0.129,0.35600000000000004,2.431,4.901,-1.344
146,-3.7110000000000003,0.625,-5.95,-0.044,-1.204,0.622,3.1639999999999997,6.372000000000001,3.522
147,-0.848,-0.456,-8.119,-0.466,-1.725,0.7070000000000001,1.3,7.9460000000000015,5.085
148,3.806,-0.01,-9.855,-0.904,-1.33,0.7070000000000001,-0.953,9.649,6.729
149,7.184,1.5959999999999999,-8.712,-1.03,-0.408,0.607,-2.405,11.435,1.129
150,7.0070000000000014,-2.9539999999999997,-8.181000000000001,-0.779,0.433,0.6609999999999999,-2.479,16.879,-8.272
151,7.478,-1.9969999999999999,-9.113999999999999,-0.236,0.858,1.057,-0.96,23.589000000000002,-6.388999999999999
152,6.754,-2.134,-11.606,0.378,0.8340000000000001,1.67,-0.982,29.834,-3.779
153,4.357,-1.484,-14.697000000000001,0.937,0.485,2.261,-3.0789999999999997,34.465,-3.7910000000000004
154,2.9960000000000004,-0.977,-15.574000000000002,1.239,-0.123,2.532,-5.965,34.049,-1.635
155,3.306,-1.611,-15.120999999999999,1.093,-0.747,2.346,-5.739,31.101,0.792
156,3.838,-1.714,-13.642999999999999,0.54,-1.079,1.786,-2.095,28.296999999999997,2.286
157,4.17,-1.296,-9.525,-0.227,-0.965,1.04,2.3930000000000002,25.669,3.938
158,6.445,-0.07400000000000001,-3.947,-1.004,-0.611,0.34,5.234,22.49,5.343
159,9.099,2.187,-0.172,-1.557,-0.334,-0.233,6.6370000000000005,17.779,7.227
160,11.411,5.412000000000001,1.5430000000000001,-1.689,-0.298,-0.664,6.888,12.463,8.9
161,10.592,7.124,0.171,-1.402,-0.397,-0.828,5.0760000000000005,7.9179999999999975,11.405999999999999
162,13.222000000000001,11.443,0.606,-0.883,-0.602,-0.7170000000000001,2.438,3.737,13.767999999999999
163,16.223,15.959000000000001,3.455,-0.324,-0.892,-0.378,0.13,0.498,14.442
164,15.591,15.209000000000001,3.15,0.097,-1.237,0.104,-2.161,-1.425,14.012
165,14.969000000000001,15.257,2.331,0.223,-1.504,0.628,-4.322,-2.6189999999999998,11.404000000000002
166,13.642000000000001,16.866,2.127,0.004,-1.5419999999999998,1.113,-5.063,-2.79,4.937
167,13.503,20.072,-2.8810000000000002,-0.293,-0.977,1.203,-4.5710000000000015,-1.492,-1.6469999999999998
168,11.378,21.701,-10.66,-0.632,0.6859999999999999,0.488,-3.1460000000000004,0.28300000000000003,-5.636
169,8.711,14.988,-12.183,-1.246,3.989,0.474,-1.4509999999999998,2.063,-8.232000000000001
170,9.474,4.436,-8.661,-1.944,9.458,1.969,0.406,2.8480000000000003,-9.642999999999999
171,9.169,-7.699,-3.4,-1.6769999999999998,16.773,5.978,2.035,1.847,-8.827
172,2.2569999999999997,-8.61,-4.857,-0.941,23.13,10.634,3.275,-0.5770000000000001,-7.4
173,1.229,-1.2930000000000001,-7.08,-0.62,26.956,13.630999999999998,4.1560000000000015,-2.8560000000000003,-6.9239999999999995
174,2.029,3.505,-6.5710000000000015,-2.264,31.394,15.575,4.172,-4.453,-6.142
175,3.71,4.276,-3.697,-4.343,35.308,15.799,2.7889999999999997,-5.149,-5.06
176,0.35,2.81,-4.999,-5.582000000000002,37.265,16.846,1.247,-4.641,-3.795
177,-1.804,2.158,-6.968,-5.698,38.244,18.119,0.284,-3.2060000000000004,-2.1790000000000003
178,0.31,0.887,-8.34,-5.216,38.37300000000001,18.022,-0.49,-1.39,-0.603
179,7.727,2.01,-5.769,-4.43,35.968,16.996,-1.064,0.37,0.625
180,9.45,-1.091,-8.07,-3.897,31.53,15.390999999999998,-1.147,1.5219999999999998,1.689
181,2.595,-3.425,-8.503,-3.584,26.501,12.845999999999998,-0.648,1.8259999999999998,2.35
182,2.061,-3.965,-7.778,-2.562,21.346,9.955,0.166,1.518,3.01
183,2.0269999999999997,-3.247,-7.575,-0.669,15.384,7.106,1.052,1.075,4.147
184,2.279,-2.005,-8.068,1.293,8.613999999999999,4.122,1.403,0.35200000000000004,5.162999999999999
185,2.8080000000000003,-1.129,-9.366,2.66,2.327,1.143,0.84,-0.376,5.095
186,5.466,0.115,-11.175,3.03,-1.7,-0.994,-0.373,-0.256,3.5060000000000002
187,8.392999999999999,0.43799999999999994,-12.084000000000001,2.465,-2.193,-1.584,-1.4580000000000002,1.8719999999999999,1.7619999999999998
188,15.037,0.21100000000000002,-11.841,1.565,-0.3720000000000001,-1.142,-1.715,5.854,2.7489999999999997
189,19.385,-0.8029999999999999,-10.014,0.451,0.247,-0.679,-2.6430000000000002,8.624,6.141
190,21.579,-0.23199999999999998,-8.305,-0.831,-1.107,-0.107,-4.0089999999999995,10.714,6.027
191,23.962,3.2119999999999997,-7.728,-1.707,-2.574,0.529,-3.915,13.01,1.361
192,19.569000000000006,5.122000000000001,-9.377,-1.992,-2.865,0.7170000000000001,-2.477,16.032,-3.217
193,13.084000000000001,6.485,-7.421,-1.938,-2.015,0.6779999999999999,-1.5730000000000002,19.037,-3.616
194,8.68,8.948,-3.342,-1.5730000000000002,-0.579,0.69,-1.9069999999999998,21.026,-0.8740000000000001
195,8.036,13.829,1.125,-1.132,0.9,0.772,-2.75,22.336,0.41200000000000003
196,7.744,14.455,1.396,-1.089,1.945,1.001,-3.5660000000000003,23.354,-1.5859999999999999
197,5.97,9.008,-0.29,-1.539,2.253,1.3130000000000002,-4.096,24.074,-2.823
198,4.07,3.377,-1.817,-1.846,1.921,1.662,-4.548,24.095,-0.196
199,0.578,3.511,-1.202,-2.406,1.372,1.826,-3.072,22.83,3.286
200,0.71,1.663,-1.544,-1.978,0.737,1.555,-0.29100000000000004,20.941,2.77
201,1.867,2.327,-3.217,-1.884,0.086,0.863,2.804,19.207,2.577
202,3.984,3.148,-4.713,-1.116,-0.527,0.085,5.519,17.646,3.7119999999999997
203,3.873,4.678999999999999,-6.261,-0.358,-0.383,-0.5820000000000001,6.902,16.484,3.656
204,2.307,3.1630000000000003,-6.454,0.227,-0.56,-1.038,6.644,16.064,3.1210000000000004
205,4.218999999999999,3.235,-6.6679999999999975,0.631,-0.5539999999999999,-1.143,5.472,16.17,3.09
206,6.8260000000000005,-0.485,-5.31,0.8759999999999999,-0.517,-0.8370000000000001,3.998,16.459,3.292
207,3.721,-1.962,-7.55,0.947,-0.557,-0.583,2.386,16.567999999999998,2.9619999999999997
208,-1.946,-3.9219999999999997,-5.08,0.918,-0.795,-0.353,0.741,16.015,2.227
209,5.209,-1.35,-6.785,0.935,-1.32,0.431,-0.773,14.754000000000001,1.531
210,9.408,-1.463,-9.002,1.068,-1.973,1.4880000000000002,-2.051,13.119000000000002,0.784
211,7.327000000000001,-4.689,-8.344,1.171,-2.27,1.929,-3.02,11.468,0.15
212,3.451,-0.7020000000000001,-11.392000000000001,1.332,-1.896,1.409,-3.73,10.052,-0.212
213,1.1179999999999999,1.183,-14.183,1.472,-1.208,0.958,-4.037,9.054,-0.436
214,7.144,1.551,-13.335999999999999,1.3630000000000002,-0.124,0.992,-4.513999999999999,8.458,-0.512
215,13.321,0.605,-12.707,0.967,1.838,2.084,-4.465,8.163,-0.449
216,19.678,0.078,-12.725999999999999,0.226,5.744,4.023,-4.56,8.086,-0.22899999999999998
217,20.272000000000002,-0.17800000000000002,-11.693,-0.813,12.1,6.872999999999998,-4.5489999999999995,8.086,0.16899999999999998
218,17.439,1.359,-7.931,-2.008,19.629,9.664,-4.393,8.149,0.759
219,16.519000000000002,4.232,-4.353,-3.162,25.795,11.575,-4.051,8.203,1.298
220,15.995999999999999,6.5360000000000005,-2.1519999999999997,-3.736,29.93,13.244000000000002,-3.51,8.163,1.7919999999999998
221,13.684000000000001,8.246,-0.09300000000000001,-3.508,33.689,14.797,-2.838,8.091000000000001,2.405
222,9.816,9.802,-0.026000000000000002,-3.512,36.455,16.855999999999998,-2.246,8.051,3.014
223,5.942,8.748,0.639,-3.886,37.839,19.283,-1.7409999999999999,8.085,2.9130000000000003
224,3.279,7.017,1.17,-3.859,37.717,20.357,-1.29,8.134,3.091
225,3.1910000000000003,5.562,1.5319999999999998,-3.2910000000000004,35.216,19.537,-0.73,8.102,3.0
226,2.234,4.463,-0.5329999999999999,-2.388,32.025,17.008,-0.077,7.855,2.812
227,-1.723,2.8689999999999998,-1.8230000000000002,-1.164,28.027,13.964,0.5579999999999999,7.4060000000000015,2.342
228,-1.2790000000000001,4.396,-1.524,0.051,22.806,10.902,1.046,6.9220000000000015,1.8119999999999998
229,1.615,5.867000000000001,-1.159,0.522,16.589000000000002,7.921,1.329,6.4460000000000015,1.554
230,4.47,6.749,-2.3569999999999998,0.238,9.556,4.64,1.217,6.2170000000000005,1.535
231,6.0820000000000025,6.483,-4.296,0.071,2.488,1.445,0.645,6.412999999999999,1.5390000000000001
232,4.125,2.434,-5.795,0.328,-2.371,-0.79,-0.129,6.893,1.077
233,4.325,-1.7590000000000001,-5.665,0.17800000000000002,-3.057,-1.137,-0.755,8.134,0.905
234,4.337,-2.17,-5.638,-0.457,-0.866,-0.251,-1.6230000000000002,8.625,0.736
235,8.218,-1.186,-6.5329999999999995,-0.532,0.154,-0.032,-1.6230000000000002,8.625,0.736
236,3.187,-4.721,-7.412000000000001,0.011,-0.972,-0.753,-1.893,9.008,0.6920000000000001
237,-3.0260000000000002,-5.814,-5.34,0.28,-2.3680000000000003,-1.15,-2.157,9.325,0.743
238,7.46,-3.0269999999999997,-5.322,0.4370000000000001,-2.758,-1.038,-2.425,9.644,0.941
239,6.608,-0.91,-6.94,0.463,-1.785,-0.682,-2.636,9.91,1.2890000000000001
240,2.8489999999999998,1.999,-11.12,0.247,0.316,0.23,-2.8169999999999997,10.066,1.72
241,7.657,3.145,-14.293,-0.085,2.428,1.199,-2.89,10.155,2.24
242,10.54,3.609,-16.509,-0.552,3.633,2.0,-2.6860000000000004,10.323,2.861
243,21.369,3.707,-15.982000000000001,-1.16,3.689,2.562,-2.197,10.755999999999998,3.466
244,26.833000000000002,3.887,-13.232999999999999,-1.577,2.6460000000000004,2.522,-1.4480000000000002,11.790999999999999,4.262
245,27.525,3.6910000000000003,-11.34,-1.403,1.471,1.912,-0.66,12.773,5.107
246,24.878,4.129,-10.478,-1.162,1.319,2.155,-0.138,13.46,5.733
247,21.636,6.632999999999999,-7.4579999999999975,-0.8220000000000001,0.809,1.4880000000000002,0.16899999999999998,13.877,6.053999999999999
248,17.018,7.1370000000000005,-1.956,-0.6,-0.271,0.758,0.511,14.026,6.269
249,10.282,5.023,1.696,-0.341,-1.439,0.711,1.2570000000000001,12.579,6.3389999999999995
250,6.468,4.398,4.234,0.025,-2.1,0.609,1.2570000000000001,12.579,6.3389999999999995
251,3.9619999999999997,4.827,5.252999999999999,0.4,-2.151,0.354,1.317,10.950999999999999,6.0089999999999995
252,0.857,2.931,5.557,0.6990000000000001,-1.927,0.255,0.929,9.392000000000001,5.442
253,-2.458,2.459,4.044,0.723,-1.744,0.297,0.152,8.35,4.725
254,-3.853,4.381,2.0340000000000003,0.345,-1.664,0.193,-0.631,7.909,4.077
255,2.1069999999999998,5.1160000000000005,1.518,-0.229,-1.538,-0.133,-1.197,8.017999999999999,3.614
256,-0.24100000000000002,3.98,2.741,-0.648,-1.227,-0.502,-1.5430000000000001,8.465,3.139
257,-1.0190000000000001,4.982,-0.19,-0.753,-0.818,-0.589,-1.895,8.99,2.358
258,6.8,6.226,-2.7430000000000003,-0.982,-0.327,-0.411,-2.513,9.493,1.5619999999999998
259,8.246,7.087999999999999,-4.408,-1.5590000000000002,0.887,-0.041,-3.522,9.853,0.98
260,3.485,6.185,-5.127999999999999,-2.303,4.155,1.251,-4.737,9.999,0.7390000000000001
261,4.551,2.865,-6.19,-3.055,10.300999999999998,2.757,-5.843,9.949,0.8270000000000001
262,6.3660000000000005,-0.14800000000000002,-6.76,-4.244,18.427,5.325,-6.84,9.668,1.324
263,1.889,-3.1,-6.4,-6.341,26.527,8.302999999999999,-7.36,9.342,2.29
264,-3.423,-3.9410000000000003,-6.312,-7.239,31.496,9.987,-7.1370000000000005,9.002,3.365
265,2.425,-5.9110000000000005,-6.825,-5.7860000000000005,34.388000000000005,11.686,-6.075,8.663,4.033
266,4.577,-5.394,-5.182,-4.322,36.805,12.729,-4.249,8.26,3.991
267,4.97,-3.912,-3.822,-4.199,38.01300000000001,14.121,-2.227,7.8420000000000005,3.565
268,4.572,-1.232,-7.9,-4.52,38.617,15.425999999999998,-0.57,7.47,2.8789999999999996
269,1.75,0.855,-11.663,-4.7410000000000005,36.684,15.51,0.488,7.205,2.122
270,6.3329999999999975,1.5830000000000002,-11.994000000000002,-4.847,33.234,14.247,0.852,7.066,1.709
271,12.933,3.06,-12.06,-5.059,28.771,11.645,0.858,7.021,1.893
272,20.396,4.342,-10.706,-5.146,23.567,8.43,0.63,6.937,2.549
273,24.846999999999998,5.316,-8.866,-4.645,17.366,5.765,0.26899999999999996,6.961,3.852
274,26.805,6.784,-8.674,-3.382,10.354,3.053,-0.146,6.812,4.878
275,26.814,10.57,-7.766,-1.414,3.509,0.31,-0.769,6.353,5.171
276,20.983,12.22,-5.3,0.7909999999999999,-1.545,-1.624,-1.4040000000000001,6.039,4.77
277,15.087,12.98,-0.943,2.321,-3.309,-2.68,-1.651,6.191,4.075
278,14.105,11.286,1.421,2.579,-2.13,-2.583,-1.415,6.812,3.406
279,13.81,7.129,1.264,2.071,-0.649,-1.538,-0.778,7.626,2.813
280,8.891,1.969,1.639,1.5530000000000002,-0.79,-0.14,-0.10400000000000001,8.412,2.398
281,-0.121,-2.06,-2.47,0.7170000000000001,-1.733,0.682,0.22899999999999998,9.003,2.269
282,-8.491,-1.0,-4.59,-0.458,-2.216,1.0490000000000002,0.247,9.258,2.523
