,wx,wy,wz,nx,ny,nz,tx,ty,tz
22,9.902000000000001,-0.9790000000000001,6.395,-0.15,8.835,7.535,2.261,9.334,4.4510000000000005
23,9.89,-0.737,6.178999999999999,-0.363,9.707,8.82,2.835,8.916,4.119
24,9.625,-0.233,6.081,-0.397,9.644,8.8,2.459,8.511000000000001,3.385
25,9.189,0.4,5.659,-0.328,9.491,8.581,1.462,8.031,2.3930000000000002
26,8.805,0.98,5.04,-0.299,9.651,9.24,0.36200000000000004,7.485,1.341
27,8.589,1.4409999999999998,4.503,-0.29600000000000004,9.261,9.561,-0.575,6.973,0.469
28,8.437999999999999,1.899,4.186,-0.502,7.782,8.984,-1.234,6.7010000000000005,0.013999999999999999
29,8.128,2.454,3.875,-0.992,6.037000000000001,8.242,-1.567,6.652,-0.044000000000000004
30,7.4579999999999975,3.085,3.7060000000000004,-1.652,4.89,7.866,-1.4509999999999998,6.742999999999999,0.141
31,6.5470000000000015,3.923,3.589,-2.212,4.5680000000000005,7.803,-0.688,6.825,0.601
32,5.6160000000000005,5.015,3.536,-2.521,4.839,7.987,0.644,6.608,1.173
33,4.81,6.539,3.444,-2.488,5.391,8.478,2.506,5.837999999999999,1.569
34,4.228,8.655,3.262,-2.266,5.976,8.849,4.323,4.53,1.7819999999999998
35,3.9560000000000004,11.558,2.85,-2.023,6.4689999999999985,8.774,5.513999999999999,2.9539999999999997,1.761
36,3.64,15.457,1.9069999999999998,-1.826,6.82,8.568999999999999,5.327000000000001,1.489,1.3019999999999998
37,3.8689999999999998,20.406,1.079,-1.73,7.023,8.327,3.177,0.628,0.21100000000000002
38,4.808,25.289,-0.079,-1.689,7.068,8.001,-0.233,0.54,-1.202
39,5.685,28.484,-1.137,-1.7080000000000002,6.957999999999998,7.676,-3.7110000000000003,1.713,-2.021
40,5.078,29.351999999999997,-1.98,-1.779,6.771,7.44,-7.468,4.9430000000000005,-0.565
41,3.4789999999999996,28.93,-2.855,-1.941,6.63,7.3370000000000015,-12.668,8.423,4.302
42,1.98,28.432,-3.772,-2.143,6.495,7.263,-18.15,10.144,8.916
43,1.124,28.101,-5.069,-2.26,6.2639999999999985,7.101,-19.405,11.258,9.829
44,0.6609999999999999,27.54300000000001,-6.9579999999999975,-2.251,5.974,6.834,-15.325,10.578,5.078
45,-0.22,26.63,-9.017999999999999,-2.168,5.671,6.557,-8.317,7.9979999999999976,-5.247999999999998
46,-1.982,25.105999999999998,-10.288,-2.048,5.457999999999998,6.346,-2.501,6.553999999999999,-12.364
47,-4.618,22.55,-10.16,-1.954,5.331,6.1960000000000015,1.41,6.704,-10.439
48,-7.301,19.371,-8.997,-1.869,5.259,6.05,5.393,6.847,-3.2310000000000003
49,-9.111,16.237000000000002,-7.713999999999999,-1.817,5.209,5.8870000000000005,7.468,7.815,-0.532
50,-9.472999999999999,13.52,-6.773,-1.755,5.155,5.754,5.478,10.192,-0.113
51,-8.568999999999999,11.130999999999998,-6.231,-1.686,5.112,5.647,2.112,12.772,-1.252
52,-7.322999999999999,8.941,-5.928,-1.615,5.13,5.551,0.006999999999999999,14.482999999999999,-1.495
53,-6.5310000000000015,6.851,-5.662000000000001,-1.565,5.2029999999999985,5.432,-0.636,14.837,-2.3819999999999997
54,-6.269,4.76,-5.315,-1.5490000000000002,5.3260000000000005,5.349,-1.135,14.605,-3.0860000000000003
55,-6.414,2.64,-4.823,-1.5619999999999998,5.398,5.252000000000002,-2.6319999999999997,14.591,-2.707
56,-6.6,0.584,-4.428,-1.5659999999999998,5.325,5.023,-5.072,14.738,-0.995
57,-6.535,-1.209,-4.237,-1.53,5.124,4.706,-7.526,14.797,0.067
58,-6.11,-2.37,-4.065,-1.4480000000000002,4.9,4.44,-10.048,15.569,1.153
59,-5.492000000000001,-2.594,-3.83,-1.356,4.81,4.3660000000000005,-12.535,17.29,3.904
60,-4.8660000000000005,-2.112,-3.57,-1.29,4.952,4.634,-13.645999999999999,19.567,6.325
61,-4.4030000000000005,-1.415,-3.3489999999999998,-1.261,5.294,5.209,-13.081,21.732,7.932
62,-4.0889999999999995,-0.904,-3.0410000000000004,-1.29,5.742000000000001,5.853,-11.213,23.302,9.669
63,-3.9339999999999997,-0.68,-2.509,-1.281,6.232,6.303,-8.554,23.958000000000002,11.009
64,-3.9,-0.436,-1.785,-1.158,6.65,6.419,-4.776,23.296999999999997,11.890999999999998
65,-3.847,0.182,-0.9790000000000001,-0.897,6.901,6.267,-0.532,21.499000000000002,11.959000000000001
66,-3.66,1.2570000000000001,-0.17600000000000002,-0.514,7.143,6.006,2.531,18.87,11.425
67,-3.3360000000000003,2.707,0.441,-0.136,7.434,5.915,2.9530000000000003,15.677999999999999,10.331
68,-3.0239999999999996,4.508,0.785,0.163,7.629,5.799,1.804,12.345999999999998,8.774
69,-2.8160000000000003,6.898,0.9890000000000001,0.4370000000000001,7.666,5.698,0.187,9.309,7.755
70,-2.786,10.214,0.909,0.721,7.609,5.799,-1.493,7.061,8.311
71,-2.952,14.696,0.569,0.985,7.553,6.27,-3.36,5.385,8.296
72,-3.0989999999999998,20.68,0.18,1.13,7.2189999999999985,6.905,-5.732,4.662,6.95
73,-3.862,26.971,0.201,1.223,6.318,7.045,-7.739,5.0710000000000015,6.109
74,-5.747000000000001,30.921,0.87,1.336,5.025,6.68,-8.019,5.886,5.942
75,-7.107,31.843000000000004,1.902,1.53,3.803,6.314,-6.621,6.648,5.091
76,-6.604,30.686,2.448,1.82,3.0380000000000003,6.181,-4.238,7.25,4.478
77,-5.0169999999999995,28.491999999999997,2.708,2.116,2.75,6.273,-1.4269999999999998,7.8370000000000015,3.622
78,-3.361,25.851,2.885,2.265,2.843,6.475,0.764,8.395,2.138
79,-2.23,23.059,2.7319999999999998,2.242,3.144,6.691,1.64,9.443999999999999,0.474
80,-1.712,20.407,2.23,2.105,3.47,6.85,1.3780000000000001,11.158,-0.397
81,-1.484,17.995,1.8319999999999999,1.941,3.667,6.859,0.8640000000000001,13.115,-0.449
82,-1.198,15.88,1.6159999999999999,1.803,3.5980000000000003,6.7010000000000005,0.27899999999999997,14.97,-0.032
83,-0.757,14.025,1.518,1.719,3.334,6.5360000000000005,-0.578,16.112000000000002,0.152
84,0.031,12.322000000000001,1.3630000000000002,1.656,2.974,6.4689999999999985,-1.7209999999999999,16.285,-0.42
85,1.426,10.507,0.956,1.617,2.573,6.601,-2.535,15.747,-1.8840000000000001
86,3.6010000000000004,8.521,1.063,1.577,2.224,7.053,-2.8560000000000003,14.710999999999999,-4.72
87,6.4979999999999976,6.2920000000000025,2.049,1.501,1.894,7.667000000000002,-2.589,13.446,-8.238
88,9.476,4.039,3.208,1.356,1.609,8.048,-1.8969999999999998,12.135,-10.497
89,10.992,2.231,3.917,1.129,1.346,8.0,-1.044,11.032,-10.307
90,10.735999999999999,0.812,4.117,0.871,1.062,7.657999999999999,-0.217,10.345,-9.026
91,9.808,-0.359,3.93,0.624,0.826,7.275,0.397,9.697000000000001,-7.666
92,8.88,-1.331,3.576,0.48,0.645,6.94,1.475,8.077,-3.4019999999999997
93,7.989,-1.9980000000000002,3.2489999999999997,0.444,0.53,6.689,2.673,5.818,-2.617
94,7.25,-2.309,2.968,0.42,0.409,6.665,3.4989999999999997,3.3569999999999998,-3.622
95,7.044,-2.235,2.886,0.379,0.198,6.8370000000000015,3.185,1.556,-4.317
96,7.57,-1.8119999999999998,3.168,0.324,-0.014,7.131,2.144,0.898,-4.274
97,8.487,-1.148,3.758,0.256,-0.18,7.477,1.35,1.037,-3.42
98,9.353,-0.385,4.501,0.153,-0.35,7.974,0.875,2.02,-2.221
99,9.755,0.218,5.047,-0.006,-0.518,8.273,0.132,3.892,-1.0590000000000002
100,9.439,0.494,5.063,-0.207,-0.7809999999999999,8.125,-0.9,6.4270000000000005,0.001
101,8.605,0.625,4.8469999999999995,-0.414,-1.153,7.768,-1.909,9.219,1.29
102,7.462999999999999,1.075,4.573,-0.675,-1.551,7.3679999999999986,-2.47,12.094000000000001,3.284
103,6.225,2.227,4.27,-0.875,-1.986,7.0779999999999985,-2.286,14.302999999999999,5.357
104,4.999,4.062,4.062,-1.002,-2.37,6.97,-1.839,15.477,6.511
105,4.475,6.425,3.804,-1.109,-2.673,7.145,-1.639,15.13,6.822
106,4.328,9.164,3.333,-1.261,-2.778,7.591,-1.901,13.222999999999999,6.568
107,4.0760000000000005,12.228,2.544,-1.423,-2.701,8.096,-2.2430000000000003,10.482000000000001,6.0310000000000015
108,3.673,15.088,2.312,-1.574,-2.489,8.382,-2.2430000000000003,7.556,5.537000000000001
109,4.011,15.134,2.3609999999999998,-1.7080000000000002,-2.236,8.407,-2.033,5.814,6.239
110,4.648,17.983,2.106,-1.867,-1.988,8.137,-2.065,4.357,8.792
111,4.985,20.322,1.7990000000000002,-2.012,-1.838,7.779,-1.672,2.786,11.617
112,4.5710000000000015,22.68,1.459,-2.148,-1.921,7.4620000000000015,-2.3930000000000002,0.64,11.745
113,3.68,25.045,1.348,-2.27,-2.264,7.175,-2.8739999999999997,-1.508,3.2089999999999996
114,3.139,26.226,0.912,-2.425,-2.696,7.102,-0.917,-1.38,-9.353
115,3.3989999999999996,26.128,0.135,-2.653,-3.0660000000000003,7.325,3.535,-0.038,-11.837
116,4.231,25.726999999999997,-0.909,-3.083,-3.159,7.9,6.93,7.728,-6.013999999999999
117,5.239,25.655,-3.063,-3.672,-3.014,8.647,5.622000000000001,14.204,-3.742
118,5.587999999999999,25.94,-6.6129999999999995,-4.184,-2.834,9.295,2.194,17.368,-3.977
119,5.14,25.997,-10.367,-4.457,-2.739,9.881,0.22399999999999998,17.177,-7.013
120,4.59,25.198,-13.124,-4.427,-2.765,10.151,1.944,14.523,-15.689
121,4.38,23.20300000000001,-14.481,-4.234,-2.892,9.987,4.695,12.343,-18.425
122,3.79,20.322,-14.765,-3.985,-3.115,9.708,3.891,12.435,-13.269
123,2.86,16.85,-14.362,-3.894,-3.3760000000000003,9.386,1.3769999999999998,13.525,-3.468
124,1.702,13.544,-13.562999999999999,-3.934,-3.587,9.111,-0.7290000000000001,14.915,2.388
125,0.309,10.585999999999999,-12.777000000000001,-4.043,-3.685,8.941,-1.4569999999999999,16.325,-0.431
126,-1.052,7.904,-11.945,-4.268,-3.688,8.995,-1.229,18.077,-3.734
127,-2.2119999999999997,5.54,-10.890999999999998,-4.735,-3.746,9.102,-0.5579999999999999,19.516,-2.01
128,-3.179,3.26,-9.81,-5.345,-3.889,9.279,-0.38799999999999996,19.479,4.7010000000000005
129,-3.645,1.0270000000000001,-8.997,-5.895,-4.152,9.547,-1.4509999999999998,18.344,7.7
130,-3.508,-1.123,-8.519,-6.1610000000000005,-4.391,9.877,-3.3169999999999997,17.123,6.601
131,-3.0410000000000004,-3.1239999999999997,-8.267000000000001,-6.117000000000001,-4.55,10.258,-5.055,16.17,6.242000000000001
132,-2.3480000000000003,-4.775,-7.859,-5.824,-4.642,10.657,-6.7,15.247,6.734
133,-1.794,-5.646,-7.318,-5.505,-4.779,10.904000000000002,-8.088,14.054,6.365
134,-1.4709999999999999,-5.4639999999999995,-6.724,-5.28,-4.9460000000000015,11.042,-8.817,12.949000000000002,5.83
135,-1.318,-4.454,-6.257999999999999,-5.292000000000002,-5.088,11.086,-7.9860000000000015,11.863,5.186
136,-1.36,-3.0410000000000004,-5.915,-5.527,-5.268,11.145,-6.164,10.321,3.8819999999999997
137,-1.6640000000000001,-1.676,-5.516,-5.97,-5.517,11.157,-4.21,8.402000000000001,4.353
138,-2.191,-0.5429999999999999,-5.228,-6.472,-5.774,11.168,-2.0140000000000002,6.432,6.2360000000000015
139,-2.747,0.475,-4.974,-6.865,-5.95,11.222,0.379,4.833,7.936
140,-3.062,1.415,-4.53,-7.171,-6.035,11.388,2.418,3.955,7.3
141,-3.0069999999999997,2.394,-3.862,-7.421,-6.099,11.665,3.9189999999999996,3.591,7.184
142,-2.719,3.6210000000000004,-2.9589999999999996,-7.62,-6.085,12.0,4.883,3.1519999999999997,7.824
143,-2.468,5.261,-2.09,-7.926,-6.0870000000000015,12.341,4.466,2.477,7.898
144,-2.2569999999999997,7.432,-1.591,-8.168,-6.178,12.582,2.7939999999999996,2.168,6.966
145,-2.191,10.144,-1.281,-8.005,-6.2,12.765,1.173,2.272,5.776
146,-2.38,13.440999999999999,-1.6769999999999998,-8.074,-6.363,12.970999999999998,0.226,2.8930000000000002,4.515
147,-2.543,17.297,-2.383,-8.357000000000001,-6.669,13.296,0.218,3.655,3.4810000000000003
148,-2.8080000000000003,21.334,-2.641,-8.625,-6.968,13.433,0.851,3.8819999999999997,1.861
149,-3.7289999999999996,24.538,-2.14,-8.595,-7.251,13.429,1.173,4.417,0.006
150,-5.096,26.08,-0.934,-8.197000000000001,-7.08,13.487,1.435,5.787000000000001,-1.03
151,-6.056,26.209,0.645,-8.197000000000001,-6.9220000000000015,13.499,1.805,7.459,-0.828
152,-5.9910000000000005,25.545,1.5290000000000001,-8.13,-6.9220000000000015,13.499,2.07,9.118,-0.15
153,-5.027,24.362,1.581,-8.279,-6.725,13.531,1.902,10.892000000000001,0.158
154,-3.549,22.464000000000002,1.745,-8.491,-6.565,13.575,1.349,13.129000000000001,-0.285
155,-1.89,20.145,2.571,-8.507,-6.481,13.21,0.618,15.845999999999998,-1.215
156,-0.205,17.816,3.5639999999999996,-8.152000000000001,-6.445,13.418,-0.275,18.012,-2.164
157,1.308,15.64,4.007,-7.599,-6.431,13.319,-1.743,18.727,-3.0780000000000003
158,2.4659999999999997,13.593,3.992,-7.104,-6.416,13.153,-3.14,17.676,-3.4960000000000004
159,3.207,11.6,3.707,-6.784,-6.376,12.93,-3.2239999999999998,15.065999999999999,-2.252
160,3.9560000000000004,9.562000000000001,3.475,-6.606,-6.315,12.649,-1.943,11.984000000000002,-0.02
161,4.992,7.3870000000000005,3.446,-6.513,-6.199,12.434,-0.551,9.442,0.83
162,6.407,5.162000000000001,3.795,-6.476,-6.002000000000002,12.252,0.19399999999999998,8.113,0.48700000000000004
163,7.853,2.966,4.1339999999999995,-6.455,-5.759,12.049,0.789,7.97,-0.034
164,8.844,1.043,4.287,-6.445,-5.5520000000000005,11.800999999999998,1.7819999999999998,8.588,0.04
165,9.142000000000001,-0.639,4.217,-6.4510000000000005,-5.369,11.497,2.804,9.33,0.461
166,8.86,-1.944,4.086,-6.445,-5.194,11.168,3.478,9.644,1.156
167,8.323,-2.813,3.9219999999999997,-6.376,-5.013,10.873,3.61,9.482999999999999,2.0180000000000002
168,7.847,-3.3510000000000004,3.801,-6.25,-4.812,10.588,3.303,8.916,2.929
169,7.324,-3.57,3.7889999999999997,-6.073,-4.603,10.315,2.3480000000000003,8.408,3.415
170,6.816,-3.4760000000000004,3.846,-5.849,-4.395,10.071,1.413,7.681,4.093999999999999
171,6.5429999999999975,-3.214,3.8089999999999997,-5.599,-4.187,9.81,0.997,6.53,4.9319999999999995
172,6.566,-2.977,3.622,-5.377000000000002,-3.997,9.562,0.982,4.9060000000000015,5.5729999999999995
173,6.827999999999999,-2.798,3.365,-5.26,-3.828,9.364,1.3719999999999999,2.655,5.551
174,7.142,-2.6060000000000003,3.0269999999999997,-5.2860000000000005,-3.645,9.215,2.205,-0.096,3.6510000000000002
175,7.312,-2.273,2.553,-5.401,-3.442,9.069,3.1210000000000004,-2.883,-0.986
176,7.312,-1.663,1.9809999999999999,-5.457999999999998,-3.239,8.863,2.076,-4.925,-8.031
177,7.148,-0.608,1.466,-5.414,-3.019,8.613,-1.317,-4.1080000000000005,-13.084000000000001
178,6.96,0.857,1.053,-5.315,-2.735,8.396,-3.1910000000000003,-1.213,-11.635
179,6.642,2.752,0.7609999999999999,-5.2029999999999985,-2.435,8.277000000000001,-3.6319999999999997,2.41,-5.784
180,6.025,5.11,0.461,-5.142,-2.198,8.185,-4.324,8.485,6.102
181,5.8729999999999976,8.033999999999999,-0.031,-5.085,-2.029,8.122,-4.662,14.97,15.074000000000002
182,6.443,11.687999999999999,-0.628,-5.011,-1.885,8.037,-4.603,21.025,7.462999999999999
183,7.94,16.082,-1.4269999999999998,-4.915,-1.75,7.914,-5.138999999999999,26.29300000000001,-0.639
184,10.617,20.747,-2.142,-4.822,-1.615,7.761,-5.48,26.999000000000002,-4.18
185,13.364,24.333000000000002,-2.687,-4.744,-1.4480000000000002,7.555,-3.6630000000000003,22.00800000000001,-6.104
186,13.797,26.079,-2.85,-4.67,-1.258,7.414,0.22399999999999998,14.672,-7.44
187,11.837,26.377,-3.093,-4.624,-1.057,7.353,6.257999999999999,8.437999999999999,-2.295
188,9.389,25.958000000000002,-3.055,-4.5680000000000005,-0.883,7.326,9.644,6.097,3.175
189,7.277,25.357,-2.825,-4.517,-0.7509999999999999,7.329,6.968,8.147,3.3789999999999996
190,5.551,24.511999999999997,-2.715,-4.452,-0.634,7.375,3.705,12.444,1.197
191,4.198,23.25,-2.707,-4.362,-0.537,7.513,0.789,17.82,1.192
192,3.043,21.621,-2.7689999999999997,-4.307,-0.455,7.597,-2.539,23.412,6.191
193,1.954,19.769000000000002,-2.625,-4.25,-0.393,7.562,-6.171,26.984,13.343
194,0.825,17.686,-2.178,-4.129,-0.322,7.407999999999999,-8.95,26.759,16.435
195,-0.215,15.504000000000001,-1.531,-3.932,-0.243,7.232,-9.972000000000001,23.95,17.602
196,-1.052,13.154000000000002,-0.9329999999999999,-3.699,-0.16399999999999998,7.099,-8.527000000000001,20.006,17.684
197,-1.494,10.707,-0.493,-3.484,-0.07200000000000001,7.009,-5.831,15.967,15.243
198,-1.6640000000000001,8.204,-0.387,-3.314,0.057,6.949,-3.44,12.020999999999999,11.270999999999999
199,-1.881,5.8370000000000015,-0.40299999999999997,-3.169,0.241,6.8889999999999985,-1.604,8.203,6.33
200,-2.383,3.583,-0.4320000000000001,-3.033,0.433,6.843,-0.51,4.59,1.518
201,-3.315,1.433,-0.391,-2.897,0.621,6.8,-0.615,1.392,-2.131
202,-4.567,-0.494,-0.29,-2.775,0.7709999999999999,6.749,-2.838,-1.188,-2.512
203,-5.8229999999999995,-2.075,-0.26899999999999996,-2.66,0.917,6.686,-6.882999999999999,-2.988,2.2230000000000003
204,-6.705,-3.089,-0.256,-2.537,1.061,6.625,-10.811,-3.42,7.356
205,-6.91,-3.5060000000000002,-0.141,-2.416,1.199,6.549,-12.562000000000001,-1.909,7.1610000000000005
206,-6.597,-3.361,-0.040999999999999995,-2.254,1.3219999999999998,6.449,-11.280999999999999,1.901,4.9239999999999995
207,-6.029,-2.75,0.027999999999999997,-2.116,1.489,6.339,-8.592,6.481,2.307
208,-5.224,-1.902,0.035,-2.03,1.699,6.225,-6.124,11.28,0.7979999999999999
209,-4.25,-0.996,-0.057,-1.993,1.933,6.0470000000000015,-4.1739999999999995,15.033,0.235
210,-3.2089999999999996,-0.08900000000000001,-0.040999999999999995,-1.929,2.157,5.8420000000000005,-2.925,17.45,-0.326
211,-2.162,0.867,0.10300000000000001,-1.838,2.375,5.707999999999998,-1.5290000000000001,18.346,-0.851
212,-1.239,2.0140000000000002,0.273,-1.721,2.555,5.61,0.054000000000000006,17.785,-1.401
213,-0.595,3.45,0.607,-1.642,2.7460000000000004,5.537000000000001,0.9209999999999999,17.186,-2.665
214,-0.22,5.244,1.138,-1.59,2.983,5.479,1.087,17.272000000000002,-4.021
215,-0.115,7.506,1.653,-1.55,3.224,5.46,0.743,16.741,-4.905
216,-0.322,10.327,2.075,-1.545,3.446,5.47,0.044000000000000004,15.054,-5.247999999999998
217,-0.564,13.603,2.258,-1.581,3.626,5.489,-0.47,12.206,-3.748
218,-0.628,17.289,2.188,-1.642,3.789,5.454,-0.35200000000000004,9.062000000000001,-1.824
219,-0.414,21.108,1.9140000000000001,-1.6769999999999998,3.901,5.388,0.124,6.182,-1.4080000000000001
220,0.073,24.339000000000002,1.6840000000000002,-1.651,3.994,5.295,1.392,3.813,-2.211
221,0.71,26.495,1.371,-1.604,4.126,5.1789999999999985,2.846,2.565,-3.0189999999999997
222,1.41,27.627,0.642,-1.5659999999999998,4.305,5.053,3.321,2.401,-3.4010000000000002
223,2.9419999999999997,27.738000000000003,0.075,-1.548,4.512,4.932,2.528,2.859,-3.2489999999999997
224,4.9060000000000015,26.6,1.123,-1.517,4.7,4.845,1.205,3.264,-2.6289999999999996
225,5.101,24.471,2.122,-1.46,4.847,4.8039999999999985,-0.036000000000000004,3.253,-1.828
226,8.215,22.019000000000002,2.57,-1.367,4.964,4.812,-1.101,2.96,-1.325
227,10.357000000000001,19.91,2.454,-1.231,5.086,4.878,-2.233,2.957,-0.875
228,10.604000000000001,19.771,1.794,-1.028,5.228,5.017,-3.596,3.698,-0.305
229,9.835,17.712,1.182,-0.8420000000000001,5.331,5.2,-5.06,5.31,0.409
230,9.255,15.876,0.862,-0.753,5.403,5.234,-6.026,7.447,1.403
231,9.173,14.081,0.8320000000000001,-0.733,5.526,5.157,-6.455,9.682,3.0989999999999998
232,9.339,12.079,0.7609999999999999,-0.6859999999999999,5.79,5.131,-6.852,11.307,5.5070000000000014
233,9.558,9.88,0.88,-0.5660000000000001,6.1960000000000015,5.3279999999999985,-7.44,12.19,7.975
234,9.847000000000001,7.535,1.129,-0.43,6.589,5.7029999999999985,-8.249,12.437000000000001,9.437999999999999
235,10.039,5.252000000000002,1.244,-0.28300000000000003,6.8039999999999985,6.132999999999999,-9.011000000000001,12.058,8.696
236,9.905,3.361,1.051,-0.11,6.88,6.382999999999999,-9.244,11.275,6.559
237,9.493,2.121,0.627,0.097,6.983,6.591,-8.796,10.347999999999999,4.217
238,9.134,1.713,0.244,0.306,7.167999999999998,6.843,-7.524,9.713,2.32
239,9.051,2.182,0.105,0.482,7.417000000000002,7.086,-5.733,9.746,1.202
240,9.215,3.25,0.33399999999999996,0.632,7.56,7.254,-4.375,10.46,1.9409999999999998
241,9.388,4.368,0.669,0.7170000000000001,7.482,7.207999999999998,-2.6260000000000003,10.821,2.167
242,9.254,5.11,0.919,0.748,7.258999999999999,7.061,-0.504,10.505,-0.127
243,8.619,5.4220000000000015,0.821,0.736,7.0870000000000015,6.9,-0.504,10.505,-2.272
244,7.475,5.497000000000001,0.35100000000000003,0.6920000000000001,7.082999999999998,6.722,1.301,9.937999999999999,-3.594
245,6.059,5.593999999999999,-0.292,0.672,7.292000000000002,6.559,2.461,9.529,-3.3760000000000003
246,4.652,5.9110000000000005,-0.965,0.703,7.6,6.468,2.57,9.607999999999999,-2.673
247,3.4210000000000003,6.53,-1.574,0.815,7.849,6.48,1.557,9.568,-1.149
248,1.985,8.851,-2.605,0.91,7.954,6.481,0.182,9.29,-0.29
249,1.985,8.851,-2.605,0.94,7.917999999999998,6.412000000000001,-1.137,9.719,-0.782
250,1.8319999999999999,10.44,-3.154,0.88,7.8370000000000015,6.323,-1.137,9.719,-0.782
251,1.929,12.161,-3.9419999999999997,0.7909999999999999,7.726,6.232,-1.053,10.145,-0.87
252,2.119,13.734000000000002,-4.981,0.7120000000000001,7.5470000000000015,6.1179999999999986,-0.15,10.55,-0.327
253,2.185,14.728,-6.053,0.685,7.3039999999999985,5.9620000000000015,1.284,10.689,0.591
254,1.713,14.624,-7.029,0.6920000000000001,7.075,5.784,2.793,10.555,1.409
255,0.7340000000000001,13.424000000000001,-7.4289999999999985,0.705,6.922999999999999,5.625,3.843,10.42,2.235
256,-0.456,11.619000000000002,-6.956,0.737,6.867000000000001,5.545,4.2219999999999995,10.184,3.266
257,-1.7630000000000001,9.613,-6.079,0.7759999999999999,6.815,5.5379999999999985,4.2010000000000005,9.572000000000001,4.374
258,-3.4960000000000004,7.5539999999999985,-5.185,0.7909999999999999,6.7120000000000015,5.515,3.97,8.338,5.046
259,-6.56,5.3260000000000005,-3.2439999999999998,0.757,6.601,5.431,3.281,6.3770000000000024,4.562
260,-9.495,2.822,-1.8659999999999999,0.6609999999999999,6.504,5.325,1.815,3.7680000000000002,2.984
261,-10.135,0.535,-1.273,0.5539999999999999,6.479,5.207000000000002,-0.054000000000000006,0.905,0.436
262,-8.599,-1.238,-0.772,0.444,6.5360000000000005,5.1160000000000005,-1.973,-1.8659999999999999,-3.338
263,-6.7170000000000005,-2.421,0.01,0.333,6.625,5.023,-3.102,1.213,-6.25
264,-5.1,-2.782,0.47200000000000003,0.281,6.747999999999998,5.001,-7.409,8.966000000000003,15.899000000000001
265,-3.656,-2.191,0.517,0.275,6.857,5.017,-13.075999999999999,12.72,27.524
266,-2.351,-0.904,0.509,0.262,6.941,5.0280000000000005,-14.852,17.363,33.135999999999996
267,-1.228,0.585,0.527,0.262,7.016,5.083,-14.992,14.892000000000001,18.314
268,-0.29,1.943,0.43,0.237,7.0379999999999985,5.145,-11.905999999999999,10.364,-0.973
269,0.508,2.9930000000000003,0.335,0.198,7.013,5.197,-7.1160000000000005,6.3839999999999995,-8.527999999999999
270,1.143,3.8489999999999998,0.314,0.12,6.976,5.2189999999999985,-1.78,2.255,-8.544
271,1.624,4.702,0.177,0.023,7.002000000000002,5.235,2.4290000000000003,-0.212,-0.042
272,1.9780000000000002,5.7410000000000005,-0.156,-0.077,7.042999999999998,5.282,3.157,-0.267,5.849
273,2.235,7.1679999999999975,-0.49,-0.151,7.101,5.371,0.159,1.854,4.379
274,2.589,9.052,-0.498,-0.17600000000000002,7.16,5.456,-3.3480000000000003,4.6,0.221
275,3.367,11.298,-0.28300000000000003,-0.121,7.225,5.532,-5.4910000000000005,7.013999999999999,-0.857
276,4.798,13.707,-0.29600000000000004,-0.03,7.312,5.598,-6.475,8.914,0.182
