,wx,wy,wz,nx,ny,nz,tx,ty,tz
19,3.1630000000000003,-0.387,-7.456,-1.987,7.822,3.894,0.845,11.353,0.122
20,0.195,-2.77,-5.905,-2.7030000000000003,7.928,3.982,1.12,11.908,-0.13
21,-2.7430000000000003,-2.987,-3.6919999999999997,-3.1630000000000003,7.925,3.947,1.095,12.175999999999998,-0.214
22,-6.189,-1.9909999999999999,-1.785,-3.379,7.936,3.905,0.845,12.008,-0.081
23,-9.321,-0.946,1.814,-3.419,7.952000000000001,3.922,0.68,11.372,0.294
24,-10.484000000000002,-2.8139999999999996,3.111,-3.405,8.01,3.985,0.7190000000000001,10.444,0.877
25,-9.334,-2.8139999999999996,3.111,-3.3960000000000004,8.097000000000001,4.008,0.7879999999999999,9.461,1.6219999999999999
26,-6.845,-4.209,3.6919999999999997,-3.415,8.157,4.149,0.8140000000000001,8.544,2.4819999999999998
27,-3.467,-5.176,4.288,-3.42,8.141,4.215,0.861,7.892,3.3489999999999998
28,-0.09300000000000001,-5.652,5.556,-3.379,8.08,4.337,0.8690000000000001,7.655,4.095
29,2.355,-5.265,7.1960000000000015,-3.253,7.976,4.527,0.6579999999999999,7.779,4.7669999999999995
30,3.516,-4.1610000000000005,8.714,-3.068,7.841,4.673,0.2,8.097999999999999,5.625
31,4.027,-3.1889999999999996,9.822000000000001,-2.898,7.726,4.8039999999999985,-0.545,8.32,6.518
32,4.7,-3.032,10.628,-2.806,7.5779999999999985,4.901,-1.453,8.23,7.2189999999999985
33,5.414,-3.09,10.993,-2.799,7.391,5.018,-2.267,7.942,7.602
34,5.502999999999999,-2.926,10.913,-2.874,7.2189999999999985,5.079,-2.823,7.621,7.5379999999999985
35,4.963,-2.5,10.584000000000001,-2.971,7.0939999999999985,5.0280000000000005,-2.892,7.465,7.01
36,4.1080000000000005,-2.1390000000000002,10.093,-3.0980000000000003,7.093,5.009,-2.415,7.482,6.142
37,3.068,-1.8780000000000001,9.434,-3.293,7.135,5.114,-1.5730000000000002,7.59,5.175
38,2.012,-1.6019999999999999,8.788,-3.525,7.105,5.37,-0.5870000000000001,7.746,4.32
39,1.156,-1.226,8.28,-3.711,7.055,5.6,0.31,7.841,3.642
40,0.563,-0.7170000000000001,7.824,-3.84,7.056,5.7170000000000005,0.992,7.7620000000000005,3.1460000000000004
41,0.17,-0.057,7.314,-3.857,7.108,5.75,1.489,7.5429999999999975,2.832
42,0.028999999999999998,0.597,6.9639999999999995,-3.673,7.1370000000000005,5.72,1.8730000000000002,7.27,2.6
43,0.233,1.083,6.926,-3.335,7.05,5.738,2.15,7.096,2.365
44,0.691,1.358,7.106,-3.027,6.829,5.886,2.221,7.095,2.103
45,1.202,1.608,7.338999999999999,-2.885,6.559,6.0379999999999985,2.048,7.295,1.7690000000000001
46,1.686,1.8559999999999999,7.62,-2.929,6.297999999999999,6.129,1.699,7.712999999999999,1.426
47,2.219,2.1430000000000002,7.7929999999999975,-3.093,6.072,6.25,1.284,8.163,1.219
48,2.812,2.458,7.791,-3.178,5.897,6.3610000000000015,0.895,8.395,1.149
49,3.488,2.6719999999999997,7.726,-3.1660000000000004,5.811,6.381,0.4920000000000001,8.392000000000001,0.836
50,4.128,2.755,7.62,-3.1060000000000003,5.85,6.443,-0.073,8.236,0.335
51,4.588,2.759,7.5429999999999975,-3.112,5.968,6.479,-0.826,8.06,-0.087
52,4.756,2.951,7.58,-3.124,6.091,6.586,-1.62,7.936,-0.35600000000000004
53,4.729,3.423,7.569,-3.099,6.122000000000001,6.768,-2.246,7.897,-0.426
54,4.666,3.967,7.541,-3.002,6.082000000000002,6.919,-2.577,7.992000000000001,-0.187
55,4.644,4.434,7.507999999999999,-2.859,6.002999999999999,7.049,-2.6830000000000003,8.224,0.27399999999999997
56,4.5710000000000015,4.773,7.441,-2.673,5.917999999999998,7.192,-2.6439999999999997,8.501,0.643
57,4.383,4.912,7.319,-2.43,5.843,7.404,-2.415,8.687000000000001,0.785
58,4.085,4.82,7.2639999999999985,-2.083,5.763,7.648,-1.93,8.782,0.7509999999999999
59,3.715,4.626,7.3729999999999976,-1.638,5.66,7.89,-1.3659999999999999,8.797,0.583
60,3.403,4.523,7.591,-1.211,5.542999999999998,8.131,-0.922,8.695,0.111
61,3.304,4.638999999999999,7.875,-0.921,5.407,8.322000000000001,-0.8059999999999999,8.687000000000001,-0.321
62,3.5239999999999996,5.0,8.001,-0.838,5.277,8.42,-0.785,8.863,-0.466
63,3.977,5.471,7.974,-1.028,5.2010000000000005,8.454,-0.812,9.316,-0.36
64,4.553999999999999,5.851,7.7570000000000014,-1.402,5.1560000000000015,8.454,-0.6859999999999999,9.931000000000001,-0.132
65,5.2010000000000005,6.0020000000000024,7.5310000000000015,-1.731,5.017,8.466000000000001,-0.5529999999999999,10.311,0.162
66,5.8229999999999995,6.035,7.27,-1.803,4.6530000000000005,8.301,-0.955,10.517999999999999,0.946
67,6.364,6.126,6.928,-1.626,4.198,8.157,-2.282,10.607999999999999,2.807
68,6.712999999999999,6.3,6.771,-1.446,3.938,8.193999999999999,-4.44,10.035,5.5089999999999995
69,6.876,6.436,7.046,-1.52,4.055,8.499,-6.303,9.146,6.715
70,7.0470000000000015,6.452000000000001,7.627999999999999,-1.721,4.4860000000000015,8.842,-7.096,8.769,4.731
71,7.501,6.388,8.256,-1.867,4.96,9.031,-7.1320000000000014,9.465,2.266
72,8.195,6.315,8.681000000000001,-1.858,5.356,9.169,-7.077000000000001,11.314,2.636
73,8.933,6.24,8.86,-1.7380000000000002,5.647,9.312,-6.7070000000000025,13.103,5.314
74,9.479,6.1720000000000015,8.787,-1.571,5.735,9.394,-6.2,14.556,8.131
75,9.774,6.081,8.649,-1.337,5.587999999999999,9.359,-5.669,14.866,8.878
76,10.099,5.932,8.708,-1.148,5.291,9.319,-4.672,13.56,7.068
77,10.4,5.622000000000001,8.943999999999997,-1.147,5.011,9.341,-3.448,11.412,3.5639999999999996
78,10.709000000000001,5.192,9.172,-1.3219999999999998,4.857,9.398,-2.012,9.078,-0.475
79,11.165,4.875,9.262,-1.537,4.793,9.458,-0.826,7.454,-3.133
80,11.847999999999999,4.842,9.312000000000001,-1.664,4.714,9.434,-0.444,7.105,-3.437
81,12.714,5.0169999999999995,9.408999999999999,-1.689,4.574,9.374,-1.262,8.156,-2.787
82,13.628,5.0969999999999995,9.584,-1.639,4.387,9.248,-2.673,10.151,-1.828
83,14.439,4.853,9.861,-1.568,4.204,9.157,-3.838,11.914000000000001,-0.825
84,14.827,4.199,10.202,-1.531,4.043,9.069,-3.78,12.498,-0.259
85,14.648,3.39,10.382,-1.4580000000000002,3.965,8.954,-2.552,12.061,0.013999999999999999
86,14.015999999999998,2.698,10.202,-1.415,3.891,8.827,-0.9520000000000001,11.204,0.187
87,13.16,2.29,9.708,-1.408,3.815,8.69,0.457,10.434000000000001,0.28
88,12.424000000000001,2.197,9.029,-1.421,3.761,8.584,1.228,9.828,0.546
89,12.136,2.405,8.427999999999999,-1.4780000000000002,3.73,8.507,1.0090000000000001,9.264,1.172
90,12.269,2.786,7.9910000000000005,-1.579,3.757,8.443,-0.001,8.774,1.9969999999999999
91,12.522,3.0589999999999997,7.835,-1.7380000000000002,3.814,8.377,-1.147,8.437000000000001,2.77
92,12.462,3.015,8.048,-1.956,3.925,8.389,-2.085,8.068,3.391
93,11.862,2.63,8.448,-2.162,4.102,8.443,-2.676,7.7,3.657
94,10.777000000000001,2.099,8.832,-2.318,4.308,8.459,-2.9139999999999997,7.381,3.502
95,9.312000000000001,1.659,8.972000000000003,-2.342,4.409,8.381,-2.987,7.268,3.09
96,8.219,1.5290000000000001,8.908999999999997,-2.272,4.35,8.231,-2.923,7.222,2.6830000000000003
97,7.604,1.639,8.655,-1.966,4.1930000000000005,8.106,-2.394,7.021,2.043
98,7.4570000000000025,2.011,8.271,-2.126,4.003,7.968,-1.79,6.898,0.664
99,7.681,2.5469999999999997,7.891,-1.626,3.892,7.772,-1.444,6.892,-0.789
100,8.029,3.095,7.4170000000000025,-1.739,3.912,7.576,-1.147,7.14,-1.4769999999999999
101,8.236,3.5810000000000004,7.013999999999999,-1.614,4.07,7.383999999999999,-0.7340000000000001,7.643,-1.5319999999999998
102,8.247,3.9360000000000004,6.865,-1.586,4.26,7.145,-0.17,8.267999999999999,-1.5730000000000002
103,8.118,4.125,6.961,-1.665,4.567,6.862,0.584,8.89,-1.858
104,7.853,4.223,7.162000000000001,-1.735,4.375,6.551,1.45,9.342,-1.895
105,7.385,4.334,7.2929999999999975,-1.7719999999999998,4.38,6.218,2.309,9.42,-1.42
106,6.78,4.502,7.3260000000000005,-1.75,4.294,5.891,3.0269999999999997,9.187999999999999,-0.743
107,6.187,4.703,7.237999999999999,-1.6869999999999998,4.173,5.584,3.4210000000000003,9.033,-0.114
108,5.737,4.89,7.0470000000000015,-1.662,4.0760000000000005,5.239,3.427,9.246,0.39399999999999996
109,5.544,5.088,6.7589999999999995,-1.6780000000000002,4.0,5.237,2.975,9.908,0.8420000000000001
110,5.6960000000000015,5.3260000000000005,6.4510000000000005,-1.703,3.913,4.949,2.16,10.83,0.63
111,6.2010000000000005,5.6339999999999995,6.224,-1.721,3.836,4.695,1.32,11.77,-0.154
112,6.925,5.978,6.109,-1.725,3.772,4.513,0.664,12.594000000000001,-1.0070000000000001
113,7.475,6.242000000000001,6.183,-1.6469999999999998,3.74,4.441,0.133,13.415999999999999,-1.72
114,7.7520000000000024,6.2929999999999975,6.456,-1.4280000000000002,3.743,4.488,-0.12,14.238,-2.195
115,7.676,6.191,6.7860000000000005,-1.1840000000000002,3.689,4.577,-0.013999999999999999,14.982999999999999,-2.146
116,7.063,6.1339999999999995,7.101,-0.953,3.548,4.6530000000000005,0.113,15.665999999999999,-1.232
117,7.23,6.237,7.324,-0.813,3.366,4.731,0.134,16.108,-0.736
118,6.706,6.56,7.465,-0.755,3.1910000000000003,4.8580000000000005,0.348,16.305999999999994,-0.997
119,6.4220000000000015,6.867000000000001,7.541,-0.8759999999999999,3.01,4.938,0.7290000000000001,16.272000000000002,-1.34
120,6.598,7.614,7.622000000000001,-1.106,2.774,4.884,1.159,15.89,-1.9169999999999998
121,7.1110000000000015,7.421,7.599,-1.3769999999999998,2.501,4.509,1.585,15.492,-2.391
122,7.5920000000000005,7.691,7.439,-1.595,2.24,4.08,1.767,15.075999999999999,-2.307
123,7.768,7.774,7.1320000000000014,-1.654,2.027,3.934,1.459,14.665999999999999,-1.952
124,7.83,7.728,7.2570000000000014,-1.5590000000000002,1.811,4.0939999999999985,0.77,14.335999999999999,-1.608
125,7.9060000000000015,7.6320000000000014,7.178999999999999,-1.318,1.652,4.618,0.069,14.004000000000001,-1.165
126,8.107000000000001,7.555,7.186,-1.033,1.541,5.393,-0.45,13.564,-0.466
127,8.416,7.506,7.215,-0.813,1.548,6.015,-0.3720000000000001,13.107999999999999,0.7
128,8.738,7.456,7.284,-0.759,1.686,6.4220000000000015,0.287,12.649000000000001,2.0180000000000002
129,8.972000000000003,7.377999999999999,7.3260000000000005,-0.867,1.881,6.395,1.222,12.234000000000002,3.305
130,9.026,7.2079999999999975,7.327000000000001,-1.107,1.877,6.05,2.046,11.902999999999999,4.398
131,8.912,6.954,7.142,-1.279,1.446,5.584,2.0669999999999997,11.562999999999999,5.091
132,8.717,6.606,6.938,-1.238,0.7909999999999999,5.485,1.2890000000000001,11.183,5.375
133,8.54,6.263,6.785,-1.112,0.273,6.09,0.268,10.592,5.247999999999998
134,8.601,5.942,6.699,-1.001,0.108,7.222,-0.748,9.802,4.96
135,8.787,5.6320000000000014,6.695,-0.988,0.269,8.048,-1.8519999999999999,8.927,4.784
136,8.902999999999997,5.303999999999999,6.7620000000000005,-1.136,0.496,8.522,-3.083,8.211,4.907
137,8.897,4.908,6.892,-1.45,0.667,8.896,-4.302,7.681,5.501
138,8.771,4.498,6.979,-1.852,0.6970000000000001,9.196,-5.294,7.185,6.343
139,8.677999999999999,4.15,6.912000000000001,-2.205,0.518,9.345,-5.954,6.744,7.0429999999999975
140,8.667,3.897,6.6679999999999975,-2.502,0.256,9.51,-6.394,6.396,7.39
141,8.758,3.7510000000000003,6.331,-2.772,0.111,9.801,-6.718999999999999,6.053999999999999,7.3020000000000005
142,8.963,3.6489999999999996,5.9879999999999995,-3.035,0.067,10.215,-6.871,5.6160000000000005,6.973
143,9.244,3.5780000000000003,5.644,-3.286,0.014,10.533,-6.774,5.149,6.4479999999999995
144,9.439,3.4019999999999997,5.285,-3.463,-0.166,10.746,-6.461,4.762,5.699
145,9.416,2.9939999999999998,4.956,-3.567,-0.413,10.829,-5.972,4.532,4.699
146,9.193,2.3890000000000002,4.6160000000000005,-3.655,-0.624,10.825,-5.313,4.398,3.449
147,8.882,1.7309999999999999,4.355,-3.776,-0.7759999999999999,10.789,-4.42,4.537,2.065
148,8.562000000000001,1.205,4.172,-3.992,-0.868,10.718,-3.529,4.958,0.6609999999999999
149,8.32,0.8690000000000001,3.93,-4.249,-0.933,10.622,-2.759,5.766,-0.534
150,8.073,0.6779999999999999,3.571,-4.544,-0.994,10.442,-2.146,7.037999999999999,-1.556
151,7.659,0.505,3.178,-4.852,-1.015,10.215,-1.5390000000000001,8.72,-2.435
152,7.1339999999999995,0.37,2.8710000000000004,-5.1,-0.983,10.141,-1.72,10.780999999999999,-3.196
153,6.825,0.34600000000000003,2.787,-5.209,-0.939,10.229,-1.475,12.62,-3.8930000000000002
154,6.814,0.406,2.8810000000000002,-5.085,-0.947,10.342,-1.464,13.592,-4.426
155,7.075,0.509,3.085,-4.767,-0.96,10.556,-1.507,13.388,-4.641
156,7.527,0.637,3.2310000000000003,-4.372,-0.942,10.72,-1.324,13.445,-4.135
157,7.835,0.81,3.39,-4.046,-0.943,10.812,-1.183,12.274000000000001,-2.602
158,7.646,1.074,3.467,-3.972,-0.928,10.961,-0.9470000000000001,10.649000000000001,-0.38299999999999995
159,7.01,1.32,3.6489999999999996,-4.096,-0.895,11.296,-0.444,9.163,-0.57
160,6.242999999999999,1.499,3.8760000000000003,-4.331,-0.862,11.58,0.159,8.255,0.479
161,5.638,1.725,4.062,-4.543,-0.901,11.671,0.605,8.142999999999999,0.303
162,5.367000000000001,1.974,4.377,-4.663,-1.027,11.73,0.973,8.525,-0.46
163,5.3870000000000005,2.154,4.814,-4.723,-1.192,11.922,1.182,9.115,-1.094
164,5.605,2.255,5.362,-4.755,-1.35,12.087,1.1440000000000001,9.531,-1.433
165,5.914,2.282,5.8870000000000005,-4.7,-1.475,12.25,0.9159999999999999,9.57,-1.568
166,6.279,2.237,6.121,-4.578,-1.584,12.504,0.716,9.27,-1.671
167,6.14,2.231,5.9620000000000015,-4.414,-1.615,12.821,0.555,8.769,-1.817
168,6.025,2.292,5.849,-4.294,-1.616,13.174,0.56,8.292,-1.879
169,6.516,2.122,6.351,-4.2410000000000005,-1.621,13.361,0.794,7.974,-1.974
170,6.4620000000000015,1.466,6.308,-4.1530000000000005,-1.652,13.568,1.2590000000000001,7.8729999999999976,-2.033
171,6.4179999999999975,0.435,6.22,-3.968,-1.744,13.768,1.706,8.088,-1.817
172,6.535,-0.21100000000000002,6.1229999999999976,-3.718,-1.824,13.973,2.049,8.543,-1.3769999999999998
173,6.497000000000001,-0.423,6.044,-3.434,-1.86,14.041,2.395,9.262,-0.96
174,6.322,-0.499,5.905,-3.2260000000000004,-1.951,14.065,2.8569999999999998,10.395999999999999,-0.23199999999999998
175,6.2520000000000024,-0.687,5.644,-3.109,-2.073,14.137,3.522,11.665999999999999,0.648
176,6.381,-1.0090000000000001,5.289,-3.048,-2.131,14.21,4.207,12.609000000000002,1.903
177,6.761,-1.359,5.001,-3.067,-2.145,14.21,4.357,12.957,3.9210000000000003
178,7.322999999999999,-1.6580000000000001,4.857,-3.0860000000000003,-2.103,14.116,4.119,12.755,6.652
179,7.985,-1.944,4.8,-3.013,-2.039,13.995,3.843,12.227,8.879
180,8.618,-2.227,4.806,-2.859,-2.022,13.933,3.513,11.77,10.076
181,9.207,-2.4619999999999997,4.845,-2.658,-2.023,13.727,4.098,10.47,9.713
182,9.669,-2.616,4.93,-2.411,-2.037,13.437,4.7139999999999995,7.5420000000000025,8.809
183,9.867,-2.67,4.973,-2.146,-2.039,13.18,5.382999999999999,4.505,7.362999999999999
184,9.882,-2.6060000000000003,4.937,-1.884,-1.974,12.998,7.07,3.043,3.425
185,9.802,-2.502,4.896,-1.644,-1.931,12.868,9.173,3.176,-2.927
186,9.641,-2.421,4.8660000000000005,-1.526,-1.919,12.684,10.264000000000001,6.297999999999999,-6.809
187,9.432,-2.354,4.877,-1.46,-1.879,12.489,9.936,11.4,-6.79
188,9.176,-2.254,4.94,-1.408,-1.845,12.24,8.145,14.919,-4.421
189,8.937999999999997,-2.097,5.0889999999999995,-1.342,-1.796,11.884,5.085,15.52,-0.242
190,8.747,-1.933,5.309,-1.271,-1.737,11.484000000000002,1.256,14.297,3.633
191,8.674,-1.7690000000000001,5.551,-1.226,-1.686,11.024,-2.4130000000000003,12.517000000000001,5.274
192,8.639,-1.607,5.7989999999999995,-1.219,-1.681,10.539,-4.408,10.821,4.954
193,8.554,-1.476,6.044,-1.202,-1.709,10.184,-4.334,9.351,3.145
194,8.42,-1.379,6.246,-1.189,-1.729,9.865,-3.26,8.487,1.091
195,8.351,-1.3319999999999999,6.402,-1.179,-1.756,9.572,-2.471,8.434,-0.376
196,8.343,-1.306,6.494,-1.168,-1.771,9.244,-2.427,8.873,-0.986
197,8.414,-1.3,6.615,-1.2009999999999998,-1.745,8.904,-3.175,9.407,-1.006
198,8.556000000000001,-1.355,6.8610000000000015,-1.255,-1.6880000000000002,8.641,-4.237,9.756,-0.851
199,8.672,-1.3980000000000001,7.187,-1.319,-1.621,8.376,-4.893,9.892000000000001,-0.461
200,8.661,-1.4140000000000001,7.541,-1.421,-1.607,8.103,-4.758,9.956,0.249
201,8.488999999999999,-1.47,7.895,-1.533,-1.634,7.667000000000002,-3.8710000000000004,9.966000000000001,1.126
202,8.187999999999999,-1.609,8.22,-1.638,-1.696,7.257999999999999,-2.553,9.89,1.69
203,7.829,-1.787,8.486,-1.73,-1.744,6.948,-1.0070000000000001,9.817,1.7369999999999999
204,7.598,-1.921,8.656,-1.779,-1.733,6.644,0.41100000000000003,9.758,1.48
205,7.6229999999999976,-2.017,8.894,-1.802,-1.707,6.372999999999998,1.3259999999999998,9.603,1.249
206,7.794,-2.127,9.336,-1.793,-1.666,6.127999999999999,1.61,9.357000000000001,1.018
207,7.955,-2.27,9.825,-1.796,-1.592,5.89,1.244,9.212,0.861
208,8.024,-2.399,10.290999999999999,-1.823,-1.493,5.6629999999999985,0.32899999999999996,9.212,0.813
209,7.963999999999999,-2.479,10.665,-1.835,-1.38,5.428,-0.752,9.413,0.894
210,7.761,-2.563,10.914000000000001,-1.827,-1.279,5.188,-1.686,9.695,1.031
211,7.412000000000001,-2.63,11.054,-1.779,-1.194,5.023,-2.2840000000000003,9.956,1.1740000000000002
212,7.068,-2.673,11.1,-1.742,-1.04,4.877,-2.502,10.023,1.28
213,6.817,-2.727,11.173,-1.705,-0.8190000000000001,4.723,-2.44,9.863,1.276
214,6.4860000000000015,-2.8510000000000004,11.296,-1.636,-0.611,4.6389999999999985,-2.2769999999999997,9.647,1.071
215,5.869,-2.96,11.437000000000001,-1.551,-0.472,4.642,-2.045,9.53,0.81
216,5.098,-2.96,11.652999999999999,-1.44,-0.421,4.559,-1.8,9.556000000000001,0.46
217,4.454,-2.842,11.807,-1.35,-0.438,4.413,-1.492,9.687000000000001,0.245
218,4.013999999999999,-2.676,11.825999999999999,-1.227,-0.46,4.288,-1.16,9.812999999999999,0.254
219,3.66,-2.557,11.74,-1.134,-0.474,4.293,-0.721,9.926,0.38299999999999995
220,3.359,-2.506,11.638,-1.098,-0.461,4.529,-0.156,10.014,0.5489999999999999
221,3.2680000000000002,-2.5380000000000003,11.588,-1.099,-0.369,4.831,0.43799999999999994,10.046,0.812
222,3.2060000000000004,-2.66,11.603,-1.132,-0.224,5.095,0.8909999999999999,10.002,1.167
223,3.065,-2.552,11.32,-1.113,-0.231,5.502999999999999,1.046,9.817,1.469
224,3.529,-2.219,11.53,-0.94,-0.429,6.02,0.895,9.625,1.5719999999999998
225,4.125,-2.134,12.134,-0.654,-0.652,6.294,0.569,9.492,1.495
226,3.7460000000000004,-2.467,12.412,-0.363,-0.772,6.322,0.16399999999999998,9.377,1.32
227,2.986,-2.88,12.318,-0.17,-0.8340000000000001,6.246,-0.408,9.325,1.119
228,2.2030000000000003,-2.6860000000000004,12.22,-0.114,-0.815,6.189,-1.037,9.352,0.992
229,1.21,-1.95,12.462,-0.175,-0.807,6.282,-1.6219999999999999,9.482999999999999,0.848
230,0.7859999999999999,-1.35,12.585,-0.239,-0.88,6.5310000000000015,-2.1519999999999997,9.655,0.737
231,0.9540000000000001,-1.51,12.413,-0.272,-1.05,6.784,-2.6830000000000003,9.74,0.6459999999999999
232,1.4580000000000002,-2.154,12.091,-0.247,-1.246,6.978,-3.0869999999999997,9.749,0.522
233,1.8090000000000002,-2.8539999999999996,11.564,-0.19,-1.371,7.209,-3.153,9.731,0.485
234,2.095,-3.241,11.182,-0.067,-1.4069999999999998,7.485,-2.883,9.752,0.475
235,2.401,-3.4330000000000003,10.671,0.091,-1.457,7.78,-2.259,9.798,0.488
236,1.618,-3.591,10.171,0.247,-1.565,7.883999999999999,-1.4380000000000002,9.847000000000001,0.526
237,1.784,-4.047,9.215,0.378,-1.615,7.938,-0.6509999999999999,9.882,0.475
238,0.7709999999999999,-3.8789999999999996,8.552,0.518,-1.644,8.137,0.069,9.868,0.28
239,-0.589,-3.572,8.152000000000001,0.685,-1.739,8.238,0.713,9.888,-0.002
240,-1.589,-3.818,7.9570000000000025,0.795,-1.884,8.033999999999999,1.2209999999999999,10.003,-0.213
241,-2.051,-3.97,6.997000000000001,0.706,-2.008,7.845,1.526,10.155,-0.297
242,-2.498,-4.213,6.691,0.4,-2.089,8.031,1.724,10.222999999999999,-0.23600000000000002
243,-1.585,-4.3,5.871,-0.248,-2.008,8.436,1.86,10.238999999999999,-0.059000000000000004
244,-0.7829999999999999,-4.239,6.074,-0.016,-1.871,8.695,1.956,10.325,0.174
245,0.068,-4.067,5.797999999999999,-0.138,-1.938,8.855,2.045,10.472999999999999,0.423
246,1.015,-3.821,5.646,0.146,-2.216,9.043,2.164,10.446,0.7509999999999999
247,1.4780000000000002,-3.505,5.535,0.7040000000000001,-2.48,9.115,2.41,10.202,1.15
248,1.5419999999999998,-3.377,5.2010000000000005,1.3130000000000002,-2.48,9.146,2.6319999999999997,9.832,1.554
249,0.684,-3.608,4.769,1.823,-2.66,9.26,2.737,9.619,2.07
250,0.684,-3.608,4.769,2.022,-2.707,9.546,2.6919999999999997,9.752,2.699
251,0.02,-3.7239999999999998,4.33,1.864,-2.555,9.852,2.395,10.074,3.384
252,-0.395,-3.887,3.877,1.486,-2.382,10.193,1.7819999999999998,10.263,3.989
253,-0.601,-3.8930000000000002,3.385,1.041,-2.3680000000000003,10.119,0.737,10.179,4.468
254,-0.784,-3.681,2.9360000000000004,0.636,-2.55,10.29,-0.621,10.081,5.25
255,-1.083,-3.457,2.588,0.37,-2.835,10.436,-2.271,9.729,6.256
256,-1.443,-3.248,2.377,0.272,-3.104,10.534,-3.6510000000000002,9.325,7.5779999999999985
257,-1.538,-3.0860000000000003,2.23,0.332,-3.315,10.652,-4.6080000000000005,8.874,8.652999999999999
258,-1.422,-3.071,2.035,0.542,-3.467,10.779000000000002,-5.2,8.382,9.099
259,-1.614,-3.1519999999999997,1.814,0.903,-3.53,10.915,-4.963,7.976,8.732000000000001
260,-1.975,-3.318,1.6840000000000002,1.301,-3.525,11.009,-3.998,8.011000000000001,7.817
261,-2.427,-3.4789999999999996,1.663,1.699,-3.498,11.145,-2.7769999999999997,8.51,6.358
262,-2.926,-3.6860000000000004,1.5830000000000002,2.088,-3.448,11.292,-1.48,8.447000000000001,4.454
263,-3.2119999999999997,-3.705,1.462,2.406,-3.36,11.380999999999998,0.040999999999999995,7.599,2.741
264,-3.542,-3.589,1.2790000000000001,2.5610000000000004,-3.341,11.273,1.569,6.941,1.494
265,-3.8939999999999997,-3.452,1.057,2.546,-3.387,11.135,2.6460000000000004,6.5120000000000005,0.504
266,-4.093999999999999,-3.266,0.985,2.537,-3.517,11.183,2.965,6.506,-0.97
267,-3.929,-2.969,0.922,2.568,-3.667,11.161,2.562,6.886,-1.301
268,-3.82,-2.795,0.833,2.628,-3.681,11.156,1.601,6.8870000000000005,-1.7730000000000001
269,-3.6260000000000003,-2.628,0.644,2.762,-3.703,11.234000000000002,0.8909999999999999,6.912999999999999,-1.9580000000000002
270,-3.3539999999999996,-2.5789999999999997,0.475,2.855,-3.795,11.121,0.539,7.045,-2.035
271,-3.062,-2.71,0.46299999999999997,2.917,-3.804,10.952,0.201,7.487999999999999,-2.302
272,-2.448,-2.965,0.575,3.054,-3.711,11.022,-0.31,8.133,-2.563
273,-1.804,-3.1460000000000004,0.792,3.293,-3.584,11.171,-0.968,8.918,-2.399
274,-1.561,-3.406,1.1,3.517,-3.474,11.137,-1.58,9.523,-1.681
275,-1.867,-3.6830000000000003,1.375,3.612,-3.548,11.129,-1.787,9.638,-0.684
276,-2.575,-4.061,1.5619999999999998,3.529,-3.54,10.921,-1.671,9.329,0.175
277,-3.165,-4.5680000000000005,1.5530000000000002,3.463,-3.468,10.81,-1.389,8.862,0.579
278,-3.6489999999999996,-5.1320000000000014,1.41,3.463,-3.395,10.812,-1.002,8.54,0.795
279,-4.243,-5.9060000000000015,1.238,3.48,-3.28,11.023,-0.62,8.4,1.046
280,-4.908,-6.749,1.05,3.442,-3.138,11.223,-0.35100000000000003,8.406,1.2429999999999999
